aaa,",5
empathy,She showed great empathy,1
empayre,,5
empeach,,5
emperce,,5
emperor,The emperor ruled wisely,1
empight,,5
empires,Ancient empires have risen and fallen,1
empiric,His approach was purely empiric,4
emplace,,5
emplane,They will emplane at gate 12,4
employe,,5
employs,She employs several people at her company,1
emplume,,5
emporia,They visited several emporia during their trip,3
emporio,,5
empower,The program aims to empower young women,1
empress,The empress ruled with grace,2
emprise,,5
emprize,,5
emptied,He emptied the trash can,1
emptier,This room is emptier than the last,2
empties,She empties the dishwasher every morning,1
emptily,He stared emptily at the wall,3
empting,,5
emptins,,5
emption,,5
emptyst,,5
empusas,,5
empuses,,5
empyema,Empyema is a collection of pus in the pleural cavity,4
emspace,An emspace is a typographical space,4
emufarm,,5
emulate,He tried to emulate his hero,2
emulged,,5
emulges,,5
emuling,,5
emulous,,5
emulsin,,5
emulsor,,5
emunged,,5
emunges,,5
emuring,,5
enabled,The feature is enabled by default,1
enabler,He was an enabler of her bad habits,2
enables,This tool enables faster processing,1
enacted,The law was enacted last year,2
enactor,,5
enamels,She paints with enamels,3
enamine,,5
enamors,,5
enamour,,5
enarbor,,5
enarmed,,5
enation,,5
encaged,,5
encages,,5
encalms,,5
encamps,,5
encanto,Encanto is a popular Disney movie,3
encarta,Encarta was a digital encyclopedia,3
encased,The artifact was encased in glass,2
encases,He encases the fragile items in bubble wrap,3
encaved,,5
encaves,,5
enchafe,,5
enchain,They tried to enchain the beast,3
enchant,The wizard used a spell to enchant the sword,2
encharm,,5
enchase,,5
encheer,,5
encinal,,5
encinas,,5
enclair,,5
enclasp,,5
enclave,The community is an enclave within the city,3
enclose,Please enclose the documents in the envelope,2
encloud,,5
encoded,The message was encoded for security,2
encoder,The encoder converts the signal,3
encodes,The software encodes the video,3
encomia,,5
encored,The band encored with their biggest hit,3
encores,The audience demanded encores,3
encraty,,5
encrust,The jewel was encrust with diamonds,3
encrypt,You should encrypt sensitive data,3
encysts,,5
endalls,,5
endarch,,5
endarts,,5
endcaps,,5
endcuts,,5
enddate,,5
endears,Her kindness endears her to everyone,3
endedin,,5
endedit,,5
endedup,,5
endemic,Malaria is endemic in some tropical regions,3
endemol,,5
enderon,,5
endewed,,5
endgame,The endgame of chess is crucial,2
endgate,,5
endings,Happy endings are popular in movies,1
endiron,,5
endited,,5
endites,,5
endives,Endives are often used in salads,3
endlang,,5
endlate,,5
endleaf,,5
endless,The possibilities are endless,1
endline,The endline of the document,3
endlong,,5
endmost,,5
endnote,He added an endnote to the report,3
endogen,,5
endopod,,5
endorse,She decided to endorse the new product,2
endowed,He was endowed with great talent,2
endower,,5
endozoa,,5
endplay,,5
endpost,,5
endrins,,5
endruns,The team made several endruns,3
endship,,5
enduing,,5
endupas,,5
endupat,,5
endupin,,5
endured,She endured the long journey,2
endurer,,5
endures,He endures the pain,2
enduros,He participates in enduros,3
enduser,The enduser of the software,3
enduses,,5
endways,,5
endwise,,5
endwith,,5
endyses,,5
endysis,,5
endzone,He scored a touchdown in the endzone,3
enemata,,5
enemies,They were sworn enemies,1
energic,,5
energid,,5
enerved,,5
enerves,,5
enewing,,5
enfaced,,5
enfaces,,5
enfamil,Enfamil is a popular baby formula,3
enfants,,5
enfelon,,5
enfeoff,,5
enfever,,5
enfield,Enfield is a town in England,3
enfiled,,5
enfired,,5
enfires,,5
enfixed,,5
enfixes,,5
enflame,,5
enflesh,,5
enfolds,She enfolds the baby in a blanket,3
enforce,The police enforce the law,2
enforms,,5
enframe,,5
enfreed,,5
enfrees,,5
enfroze,,5
enfuego,He was playing en fuego,3
engaged,They are engaged to be married,1
engagee,,5
engager,,5
engages,He engages in conversation,2
engaols,,5
engarde,En garde! The duel begins,3
engilds,,5
engined,,5
enginer,,5
engines,The car has powerful engines,1
engirds,,5
england,England is a country in the UK,1
english,She speaks English fluently,1
englobe,,5
engloom,,5
engluts,,5
engobes,,5
engored,,5
engores,,5
engorge,The river began to engorge,3
engrace,,5
engraff,,5
engraft,,5
engrail,,5
engrain,,5
engrams,,5
engrasp,,5
engrave,He will engrave the trophy,2
engross,The book will engross you,3
enguard,,5
engulfs,The wave engulfs the shore,3
engulph,,5
enhalos,,5
enhance,This will enhance your skills,2
enigmas,The puzzles were true enigmas,3
enisled,,5
enisles,,5
enjambs,The poet enjambs lines to create a flowing effect,4
enjoins,The judge enjoins the company from continuing its practices,3
enjoyed,She enjoyed the movie,1
enjoyer,He is an enjoyer of fine wines,3
enlaced,The vines enlaced the fence,4
enlaces,She enlaces the ribbons into her hair,4
enlards,The chef enlards the meat for extra flavor,4
enlarge,They plan to enlarge the kitchen,1
enlight,The teacher aims to enlight her students,4
enlinks,The software enlinks various databases,4
enlists,He enlists in the army,2
enliven,The music will enliven the party,2
enlocks,She enlocks the door every night,4
enmasse,The crowd moved en masse towards the stage,3
enmewed,The cat was enmewed in a small room,4
enmoved,,5
enmoves,,5
ennages,,5
enneads,The ancient Greeks had enneads of gods,4
ennoble,The king will ennoble the knight,3
ennuied,"He felt ennui after the long, uneventful day",4
ennuyed,,5
ennuyee,,5
enolase,Enolase is an enzyme involved in glycolysis,4
enology,She studied enology to become a winemaker,4
enomoty,,5
enoughs,,5
enounce,He enounces his words clearly,4
enplane,We will enplane at gate 12,4
enprint,,5
enqueue,The system will enqueue the tasks,4
enquire,He will enquire about the job opening,2
enquiry,She made an enquiry at the front desk,2
enraced,,5
enraces,,5
enraged,The unfair decision enraged the crowd,2
enrages,The noise enrages him,2
enrange,,5
enranks,,5
enrheum,,5
enricos,,5
enright,,5
enrings,,5
enrique,Enrique is a common Spanish name,3
enriven,,5
enrobed,The chocolate was enrobed in a thin layer of caramel,3
enrober,,5
enrobes,The chef enrobes the cake in fondant,3
enrolls,She enrolls in a new course every semester,2
enroots,,5
enrough,,5
enround,,5
enroute,We are en route to the destination,2
enscene,,5
enseals,,5
enseams,,5
ensears,,5
enserfs,,5
ensewed,,5
enshell,,5
ensigns,The ensigns were displayed proudly,3
ensiled,The farmer ensiled the corn for winter feed,4
ensiles,,5
enskied,,5
enskies,,5
enskyed,,5
enslave,They sought to enslave the captured soldiers,2
ensnare,The trap will ensnare the animal,3
ensnarl,The wires ensnarl easily,4
ensouls,,5
enspace,,5
enstamp,,5
enstate,,5
ensteel,,5
ensteep,,5
enstyle,,5
ensuing,The ensuing chaos was unexpected,2
ensuite,The hotel room has an ensuite bathroom,3
ensured,He ensured that all doors were locked,2
ensurer,,5
ensures,She ensures the project stays on track,2
ensweep,,5
enswept,,5
entails,The job entails a lot of travel,2
entamed,,5
entames,,5
entases,,5
entasia,,5
entasis,Entasis is a slight curve in columns,4
entayle,,5
entebbe,Entebbe is a city in Uganda,4
entente,The countries formed an entente,3
enteral,Enteral feeding is used for patients who cannot eat,4
entered,She entered the room quietly,1
enterer,,5
enteric,Enteric diseases affect the intestines,4
enterin,,5
enteron,,5
entetee,,5
enthral,The magician will enthral the audience,3
enthuse,He tends to enthuse about his favorite hobbies,2
enticed,She was enticed by the aroma of fresh bread,2
enticer,The ad was a real enticer for the new product,3
entices,The smell of cookies entices everyone,2
entires,,5
entitle,The book will entitle you to a free gift,2
entoils,,5
entombs,The pyramid entombs the ancient pharaoh,3
entomic,,5
entopic,,5
entotic,,5
entozoa,,5
entrada,The entrada to the festival was grand,3
entrail,,5
entrain,They will entrain the soldiers for the mission,3
entrall,,5
entrant,The new entrant quickly adapted to the competition,3
entraps,The spider entraps its prey in a web,3
entreat,He would often entreat his friends for help,3
entrees,The restaurant offers a variety of entrees,2
entries,There were many entries in the contest,1
entrism,,5
entrist,,5
entrold,,5
entropy,Entropy is a concept in thermodynamics,3
entrust,I entrust you with this important task,2
entwine,The vines entwine around the tree,3
entwist,,5
enumber,,5
enuring,,5
enurned,,5
envault,,5
envelop,The fog will envelop the entire city,2
envenom,The snake can envenom its prey,3
enviers,,5
envious,She felt envious of her friend's success,2
environ,They aim to protect the environ from pollution,3
enviros,,5
envogue,,5
envying,She couldn't help envying her friend's new car,2
enwalls,,5
enwheel,,5
enwinds,,5
enwombs,,5
enwound,,5
enwraps,The gift wrap enwraps the present beautifully,3
enzians,,5
enzoned,,5
enzones,,5
enzymes,Enzymes play a crucial role in digestion,2
enzymic,,5
eobiont,,5
eoliths,,5
eonisms,,5
eonline,,5
eonsago,That happened eons ago,3
eosines,,5
eosinic,,5
epacrid,,5
epacris,,5
epagoge,,5
epalabs,,5
eparchs,,5
eparchy,,5
epatant,,5
epaules,,5
epaulet,The soldier's uniform had a shiny epaulet,3
epaxial,,5
epazote,Epazote is often used in Mexican cuisine,3
epeeist,The epeeist won the fencing match,3
epeiras,,5
epeiric,,5
epeirid,,5
eperdue,,5
epergne,The centerpiece was an ornate epergne,3
ephebes,,5
ephebic,,5
epheboi,,5
ephebos,,5
ephebus,,5
ephedra,Ephedra is a type of medicinal plant,3
ephelis,,5
ephesus,Ephesus is an ancient city in Turkey,3
ephoral,,5
ephraim,Ephraim is a name mentioned in the Bible,3
epiblem,,5
epiboly,,5
epicarp,The epicarp is the outer layer of a fruit,3
epicede,,5
epicene,,5
epicier,,5
epicism,,5
epicist,,5
epicure,He is an epicure who loves fine dining,3
epicwin,,5
epiderm,The epiderm is the outer layer of skin,3
epidote,Epidote is a type of mineral,3
epigeal,,5
epigean,,5
epigeic,,5
epigene,,5
epigone,He was considered an epigone of the great artist,4
epigoni,,5
epigons,,5
epigram,She wrote a witty epigram,3
epigyny,,5
epilady,,5
epilate,She decided to epilate her legs,4
epilogs,The book's epilogs were insightful,4
epimere,,5
epimers,,5
epinaoi,,5
epinaos,,5
epipens,He always carries epipens for his allergy,3
episcia,,5
episode,I watched the latest episode last night,1
episome,,5
epistle,He wrote a long epistle to his friend,3
epitaph,The epitaph on the grave was touching,3
epitaxy,,5
epithem,,5
epithet,He used an epithet to describe the hero,3
epitome,She is the epitome of kindness,2
epitope,,5
epizoan,,5
epizoic,,5
epizoon,,5
epochal,The event was of epochal significance,4
epochas,,5
eponine,Eponine is a character in Les Misérables,4
eponyms,Many medical terms are eponyms,4
eponymy,,5
epopees,,5
epoxide,,5
epoxied,He epoxied the broken vase,4
epoxies,He used epoxies to fix the chair,4
epoxyed,,5
epsilon,Epsilon is the fifth letter of the Greek alphabet,3
epstein,Jeffrey Epstein was a controversial figure,3
epuisee,,5
epulary,,5
epurate,,5
epyllia,,5
equable,He has an equable temperament,4
equably,She handled the situation equably,4
equaled,She equaled the record,2
equally,They shared the prize equally,1
equalto,,5
equants,,5
equated,He equated happiness with success,2
equates,Success equates to hard work,2
equator,The equator divides the Earth into two hemispheres,2
equerry,,5
equifax,Equifax is a credit reporting agency,3
equinal,,5
equines,She has a passion for equines,3
equinia,,5
equinox,The equinox occurs twice a year,3
equipes,,5
equites,,5
erasers,He bought new erasers for school,1
erasing,She is erasing the board,1
erasion,,5
erasmus,Erasmus was a Dutch philosopher,4
erastus,,5
erasure,The erasure of the data was complete,3
erathem,,5
erbiums,Erbiums are rare earth elements,4
erdogan,Recep Tayyip Erdogan is the President of Turkey,3
erdrich,Louise Erdrich is a famous author,4
ereader,She loves reading on her eReader,2
erected,They erected a statue in the park,2
erecter,,5
erectly,,5
erector,He is an erector of buildings,3
erelong,,5
eremite,He lived as an eremite in the mountains,4
eremuri,,5
erepsin,,5
erethic,,5
erewhon,Erewhon is a novel by Samuel Butler,4
ergates,,5
ergodic,,5
ergotic,,5
eriachs,,5
ericoid,,5
ericson,Ericson is a common surname,4
erikson,Erik Erikson was a developmental psychologist,3
eringos,,5
erinite,,5
erinyes,,5
eristic,He had an eristic style of argument,4
eritrea,Eritrea is a country in East Africa,3
erlangs,,5
erlking,,5
ermelin,,5
ermined,,5
ermines,The ermine's fur is prized,3
ernessa,,5
ernesta,,5
ernesto,Ernesto is a common first name,3
ernests,,5
ernurse,,5
erodent,,5
eroders,,5
eroding,The river is eroding the banks,2
erodium,,5
erosely,,5
erosion,Erosion can change the landscape over time,2
erosive,The erosive power of water,3
erotema,,5
eroteme,,5
erotica,He read a piece of erotica,3
erotics,,5
erotise,,5
erotism,,5
erotize,,5
errable,,5
errancy,,5
errands,She ran some errands,1
errants,,5
erratas,,5
erratic,His behavior was erratic,2
erratum,The book had an erratum,3
errhine,,5
errings,,5
erskine,Erskine is a surname,4
eructed,He eructed loudly after dinner,4
erudite,She is an erudite scholar,3
erupted,The volcano erupted,2
erupter,,5
erusaem,,5
eryngos,,5
esbjerg,Esbjerg is a city in Denmark,4
escalop,He ordered an escalop of veal,4
escaped,The prisoner escaped,1
escapee,The escapee was caught,2
escaper,,5
escapes,He escapes from reality by reading,1
escarps,,5
eschars,,5
escheat,,5
eschers,,5
eschews,He eschews junk food,3
escobar,Pablo Escobar was a notorious drug lord,3
escolar,Escolar is a type of fish,4
escorts,The security team escorts the VIP,2
escoted,,5
escribe,,5
escrocs,,5
escroll,,5
escrols,,5
escrows,The funds are held in escrows,3
escuage,,5
escudos,Escudos were once used in Portugal,4
escuela,Escuela means school in Spanish,3
eserine,,5
esfahan,Esfahan is a city in Iran,4
esiason,Boomer Esiason is a former NFL quarterback,4
esigned,,5
eskimos,Eskimos live in the Arctic regions,3
esloins,,5
esloyne,,5
esobeso,,5
esotery,,5
espadas,,5
espanol,He speaks Español,3
esparto,Esparto is a type of grass,4
espials,,5
espiers,,5
espnews,ESPNews is a sports news channel,3
esports,Esports are competitive video games,2
esposas,Esposas means handcuffs in Spanish,4
esposos,Esposos means spouses in Spanish,4
espouse,He espouses liberal views,3
esprits,,5
esptest,,5
espying,He was espying on his neighbors,4
esquire,"He is an Esquire, a title of respect",3
essayed,She essayed a new role in the play,3
essayer,The essayer tested the metal,4
essence,The essence of the argument,2
essenes,The Essenes were an ancient Jewish sect,4
essives,,5
essoins,,5
essoyne,,5
estados,Estados means states in Spanish,3
estampa,,5
estated,,5
estates,He owns several estates,2
esteban,Esteban is a common first name,3
esteems,She esteems her mentor highly,3
estefan,Gloria Estefan is a famous singer,3
estella,Estella is a character in Great Expectations,3
estelle,Estelle is a common first name,3
estevez,Emilio Estevez is an actor,3
esthete,He is an esthete who loves art,4
estival,,5
estoile,,5
estonia,Estonia is a country in Europe,2
estoril,Estoril is a coastal town in Portugal,3
estover,,5
estrada,Estrada is a common surname in Spanish-speaking countries,3
estrade,,5
estrays,,5
estreat,,5
estreet,,5
estrepe,,5
estrich,,5
estrins,,5
estriol,,5
estrone,,5
estrous,,5
estrual,,5
estrums,,5
estuary,The river flows into the estuary,3
etacism,,5
etaerio,,5
etagere,She placed the vase on the etagere,4
etailed,,5
etailer,,5
etalage,,5
etaliae,,5
etalibi,,5
etalons,,5
etamine,,5
etamins,,5
etatism,,5
etatist,,5
etchant,,5
etchers,,5
etching,The artist was known for his etching skills,3
eternal,They believed in eternal love,1
etesian,,5
ethanal,,5
ethanes,,5
ethanol,Ethanol is used as a fuel,2
ethenes,,5
etheric,,5
ethical,He made an ethical decision,1
ethinyl,,5
ethions,,5
ethiops,,5
ethmoid,,5
ethnics,The city is known for its diverse ethnics,4
ethoses,,5
ethoxyl,,5
ethylic,,5
ethynes,,5
ethynyl,,5
eticket,,5
etienne,St. Etienne is a city in France,4
etiolin,,5
etoiles,,5
etoncap,,5
etonian,"He is an Etonian, having studied at Eton College",4
etonics,,5
etourdi,,5
etrades,,5
etrenne,,5
etriers,,5
etruria,Etruria was an ancient region of Italy,4
ettling,,5
etvoila,,5
etymons,,5
eubanks,,5
eucaine,,5
eucains,,5
eucerin,Eucerin is a popular skincare brand,3
euchred,,5
euchres,,5
euclase,,5
eucrite,,5
eudemon,,5
eudoras,,5
eugarie,,5
eugenes,,5
eugenia,Eugenia is a genus of flowering plants,4
eugenic,The concept of eugenic policies is controversial,4
eugenie,Princess Eugenie is a member of the British royal family,3
eugenol,Eugenol is found in clove oil,4
euglena,Euglena is a genus of single-celled organisms,4
eulogia,,5
eumongs,,5
eumungs,,5
eunices,,5
eunuchs,Eunuchs were often employed in royal courts,4
euonyms,,5
euouaes,,5
eupepsy,,5
euphons,,5
euphony,The poem had a pleasing euphony,4
euphory,,5
euphroe,,5
euploid,,5
eupneas,,5
eupneic,,5
eupnoea,,5
eurasia,Eurasia is the combined continental landmass of Europe and Asia,3
eurekas,He had several eurekas during his research,3
euripus,,5
europes,The Europes are diverse in culture,3
europop,Europop is a popular music genre,3
eurovan,,5
euryoky,,5
eustace,Eustace is a character in "The Chronicles of Narnia",3
eustacy,,5
eustasy,,5
eustele,,5
eustyle,,5
eutaxia,,5
euterpe,Euterpe is one of the Muses in Greek mythology,4
eutexia,,5
eutropy,,5
evacuee,The evacuee was taken to a safe place,2
evaders,The tax evaders were caught,2
evading,He was evading the police,2
evaluna,,5
evander,Evander Holyfield is a famous boxer,3
evangel,He spread the evangel to many,4
evanish,,5
evasion,Tax evasion is illegal,2
evasive,He gave an evasive answer,2
evebest,,5
evejars,,5
evelina,,5
eveline,Eveline is a short story by James Joyce,3
evenbet,,5
eveners,,5
evenest,,5
evening,The evening sky was beautiful,1
evennow,"Even now, I can't believe it",3
evenoff,,5
evenone,,5
evenout,They tried to even out the surface,3
evenpar,,5
evensup,,5
evented,,5
eventer,,5
everage,,5
everest,Mount Everest is the highest mountain,2
everett,Everett is a city in Washington,3
everify,,5
everlys,The Everly Brothers were a famous duo,3
evernet,,5
everted,,5
evertor,,5
evicted,The tenant was evicted,2
evictee,The evictee had to leave the apartment,3
evictor,,5
evident,It was evident that he was lying,1
evilest,He is the evilest villain,2
evileye,The evil eye is a common superstition,3
eviller,,5
evilman,,5
evilone,,5
evinced,He evinced no fear,3
evinces,She evinces a strong will,3
evirate,,5
evitate,,5
eviting,,5
evocate,,5
evokers,,5
evoking,The painting was evoking strong emotions,2
evolues,,5
evolute,,5
evolved,Humans have evolved over millions of years,1
evolver,,5
evolves,Technology evolves rapidly,1
evovaes,,5
evulsed,,5
evulses,,5
evzones,The Evzones are Greek soldiers,4
ewallet,He paid using his ewallet,3
eweboat,,5
ewelamb,,5
ewelock,,5
eweneck,,5
exabyte,An exabyte is a large unit of digital information,3
exactas,He bet on exactas at the horse race,4
exacted,The toll was exacted from travelers,3
exacter,,5
exactly,That's exactly what I meant,1
exactor,,5
exacums,,5
exalted,He was exalted to a high position,2
exalter,,5
examens,,5
examine,The doctor will examine you,1
example,She set a good example,1
exanimo,,5
exapted,,5
exarate,,5
exarchs,,5
exarchy,,5
excambs,,5
exceeds,The speed limit exceeds 60 mph,2
excelat,,5
excelin,,5
excepts,He excepts no one from the rule,3
excerpt,She read an excerpt from the book,2
excheat,,5
excided,,5
excides,,5
excimer,,5
exciple,,5
excised,The tumor was excised successfully,3
excises,The government excises certain goods,3
excited,She was excited about the trip,1
exciter,,5
excites,The news excites him,2
exciton,,5
excitor,,5
exclaim,He couldn't help but exclaim in surprise,2
exclave,,5
exclude,They decided to exclude him from the group,1
excreta,The excreta was analyzed in the lab,4
excrete,Humans excrete waste,3
excudit,,5
excurse,,5
excusal,,5
excused,She was excused from the meeting,2
excuser,,5
excuses,He always has excuses,1
execute,The program will execute the command,2
exedout,,5
exedrae,,5
exeemed,,5
exegete,,5
exeming,,5
exempla,,5
exemple,,5
exempts,The law exempts certain individuals,3
exenemy,,5
exergue,,5
exerted,He exerted a lot of effort,3
exerton,,5
exexgay,,5
exgames,,5
exhaled,She exhaled deeply,2
exhales,He exhales slowly,2
exhaust,The car's exhaust needs repair,2
exhedra,,5
exhibit,The museum will exhibit the new collection,2
exhorts,He exhorts them to try harder,4
exhumed,The body was exhumed for investigation,3
exhumer,,5
exhumes,The detective exhumes the truth,3
exigent,The situation is exigent,4
exilers,,5
exilian,,5
exiling,He is exiling himself from society,3
exility,,5
existed,The species existed millions of years ago,1
exitfee,,5
exiting,They are exiting the building,1
exitrow,,5
exlover,She met her exlover at the party,3
exmayor,The exmayor attended the event,3
exocarp,,5
exoderm,,5
exodist,,5
exogamy,Exogamy is marriage outside a social group,4
exogens,,5
exoiler,,5
exomion,,5
exonyms,Exonyms are names for places in foreign languages,4
exopods,,5
exordia,,5
exosmic,,5
exotica,The shop sells exotica from around the world,3
exotics,She collects exotic plants,2
exotism,,5
expands,The universe expands continuously,1
expanse,The expanse of the desert is vast,3
exparte,,5
expects,She expects a package today,1
expedia,Expedia is a popular travel website,2
expends,He expends a lot of energy,3
expense,The expense was too high,1
experts,Experts agree on the solution,1
expiate,He tried to expiate his sins,4
expired,The coupon expired yesterday,1
expirer,,5
expires,The milk expires tomorrow,1
explain,Can you explain this to me?,1
explant,,5
explode,The bomb will explode soon,1
exploit,They plan to exploit the resources,2
explore,Let's explore the city,1
exports,The country exports oil,2
exposal,,5
exposed,The truth was exposed,1
exposer,,5
exposes,The article exposes the scandal,2
exposit,,5
expound,He will expound on the topic,3
express,She will express her feelings,1
expugns,,5
expulse,,5
expunct,,5
expunge,He decided to expunge the record,3
expurge,,5
exroyal,,5
exscind,,5
exsects,,5
exserts,,5
exsixer,,5
extatic,,5
extends,The bridge extends across the river,1
extense,,5
extents,The extents of the damage were unknown,3
externe,,5
externs,Medical externs gain practical experience,4
extinct,Dinosaurs are extinct,1
extines,,5
extirps,,5
extolls,He extolls the virtues of hard work,4
extorts,He extorts money from his victims,3
extract,They need to extract the tooth,1
extrait,,5
extreat,,5
extrema,,5
extreme,He has extreme views,1
extrude,They extrude the metal into wires,4
exudate,,5
exuding,She was exuding confidence,3
exulted,He exulted in his victory,3
exurban,They moved to an exurban area,4
exurbia,Exurbia is growing rapidly,4
exuviae,,5
exuvial,,5
exuvium,,5
exwives,He has two ex-wives,3
eyalets,,5
eyasses,,5
eyeable,,5
eyebags,She has noticeable eyebags,3
eyeball,He injured his eyeball,1
eyebank,She donated her eyes to the eyebank,4
eyebars,,5
eyebath,He used an eyebath to clean his eyes,4
eyebeam,,5
eyebolt,He secured the rope with an eyebolt,4
eyebook,,5
eyebrow,She raised her eyebrow,1
eyecare,Proper eyecare is important,2
eyecups,He used eyecups to rinse his eyes,4
eyedrop,He used an eyedrop for his dry eyes,2
eyeexam,She scheduled an eye exam,2
eyefold,,5
eyefuls,She took in eyefuls of the scenery,4
eyehand,,5
eyehole,He peered through the eyehole,3
eyehook,,5
eyelash,She has long eyelashes,1
eyelens,,5
eyeless,The statue was eyeless,3
eyelets,The shoes have metal eyelets,3
eyeliad,,5
eyelids,Her eyelids felt heavy,1
eyelift,She considered getting an eyelift,3
eyelike,The pattern was eyelike,4
eyeline,She drew her eyeline perfectly,3
eyemask,He wore an eyemask to sleep,2
eyeofra,,5
eyerest,,5
eyeroll,She gave an eyeroll,2
eyeshot,He was within eyeshot,3
eyesome,,5
eyesore,The abandoned building is an eyesore,2
eyespot,The butterfly has an eyespot,3
eyetest,She passed the eye test,2
eyewall,The hurricane's eyewall is dangerous,4
eyewash,He used eyewash to clean his eyes,3
eyewear,She bought new eyewear,2
eyewink,,5
eyliads,,5
ezekiel,Ezekiel is a book in the Bible,3
fabares,,5
fabbest,,5
fabbier,,5
faberge,Faberge eggs are famous,4
fabfive,,5
fabfour,The Fab Four refers to The Beatles,3
fabians,,5
fablers,,5
fabliau,,5
fabling,,5
fabrics,She bought new fabrics,1
fabular,,5
facades,The building's facades are beautiful,2
facebar,,5
facedit,,5
faceman,,5
facemen,,5
faceoff,The hockey game began with a faceoff,3
facesit,,5
facesup,,5
faceted,The gem was beautifully faceted,3
facials,She enjoys getting facials at the spa,2
faciend,,5
facings,The tailor adjusted the facings on the jacket,3
faconne,,5
factful,,5
factice,,5
faction,The political faction gained more power,2
factive,,5
factoid,Here's a fun factoid for you,3
factors,There are many factors to consider,1
factory,He works in a car factory,1
factual,The report was entirely factual,2
factums,,5
facture,,5
faculae,,5
facular,,5
faculty,The faculty meeting is at 3 PM,2
fadable,,5
fadaise,,5
faddier,,5
faddiet,,5
faddish,His faddish behavior was short-lived,3
faddism,,5
faddist,,5
faddled,,5
faddles,,5
fadedin,,5
fadedly,,5
fadeins,,5
fadeout,The movie ended with a fadeout,3
fadesin,,5
fadeurs,,5
fadging,,5
fadiest,,5
fadings,,5
fadlike,,5
faeries,The garden was full of faeries,3
faffing,Stop faffing around and get to work,3
faggery,,5
faggier,,5
faggots,He threw some faggots on the fire,3
faggoty,,5
fagoted,,5
fagoter,,5
fagotti,,5
fagotto,,5
fahlerz,,5
fahlore,,5
faibles,,5
faience,The museum displayed ancient faience,3
faiking,,5
failing,He is failing his math class,1
failles,,5
failsat,,5
failure,Failure is a part of learning,1
fainest,,5
faining,,5
fainnes,,5
fainted,She fainted from the heat,1
fainter,The sound grew fainter,2
faintly,He could faintly hear music,2
fairest,She is the fairest of them all,2
fairies,Children love stories about fairies,2
fairily,,5
fairing,The motorcycle's fairing was damaged,3
fairish,,5
fairsex,,5
fairuse,Fair use is a legal doctrine,3
fairway,He hit the ball down the fairway,2
faithed,,5
faither,,5
faitors,,5
faitour,,5
fajitas,We had chicken fajitas for dinner,2
fakedit,,5
fakeers,,5
fakefur,She wore a fake fur coat,3
fakeids,They were caught with fake IDs,3
fakeout,The play was a successful fakeout,3
fakesit,,5
faketan,She got a fake tan for the summer,3
fakiest,,5
falafel,Falafel is a popular Middle Eastern dish,2
falbala,,5
falcade,,5
falcate,,5
falcone,,5
falcons,Falcons are known for their speed,2
falcula,,5
faldage,,5
fallacy,That argument is a fallacy,3
fallals,,5
falldue,,5
fallers,,5
fallfar,,5
fallfor,,5
fallguy,He was the fall guy for the scam,3
fallill,,5
falling,The leaves are falling,1
falloff,There was a falloff in sales,3
fallout,The fallout from the scandal was immense,2
fallows,The farmer left the field fallows for a season,3
fallsin,,5
fallson,,5
fallsto,,5
falsely,He was falsely accused of the crime,2
falsers,,5
falsest,That was the falsest statement I've ever heard,3
falsies,She wore falsies to enhance her appearance,3
falsify,He tried to falsify the documents,2
falsing,,5
falsish,,5
falsism,,5
falsity,The falsity of the claim was evident,3
falters,He falters when speaking in public,2
falwell,,5
familia,Mi familia es muy importante para mí,3
famille,La famille est importante,3
famines,Famines have devastating effects on populations,2
famulus,,5
fanatic,He is a sports fanatic,2
fanbase,The band has a huge fanbase,2
fanbelt,The car's fanbelt needs to be replaced,3
fanboys,The fanboys lined up for the movie premiere,2
fancied,She fancied a cup of tea,2
fancier,He is a dog fancier,3
fancies,She has many fancies,2
fancify,,5
fancily,She dressed fancily for the event,3
fanclub,The fanclub organized a meet and greet,2
fandice,,5
fanding,,5
fandoms,The fandoms for different shows often overlap,2
fanduel,FanDuel is a popular fantasy sports platform,3
fanegas,,5
faneuil,Faneuil Hall is a historic site in Boston,3
fanfare,The event was announced with much fanfare,2
fanfest,They attended the annual fanfest,3
fanfics,She writes fanfics in her free time,3
fanfold,,5
fanging,,5
fangirl,She is a fangirl of that band,2
fangled,Newfangled gadgets can be confusing,3
fangles,,5
fanions,,5
fanjets,,5
fankled,,5
fankles,,5
fanlike,,5
fanmail,He received a lot of fanmail,2
fannell,,5
fannels,,5
fanners,,5
fannied,,5
fannies,They wore fannies packs on their hike,3
fanning,She was fanning herself with a magazine,2
fanouts,,5
fanpalm,,5
fansite,The fansite has all the latest news,2
fansout,,5
fansubs,She watches anime with fansubs,3
fantads,,5
fantail,The fantail of the bird was beautiful,3
fantasm,,5
fantast,,5
fantasy,He loves reading fantasy novels,1
fanteeg,,5
fantine,Fantine is a character in Les Misérables,3
fantods,,5
fantoms,,5
fanvote,,5
fanwave,,5
fanwise,,5
fanwort,,5
fanzine,She publishes a fanzine about her favorite show,3
faquirs,,5
faraday,The Faraday cage blocks electromagnetic fields,3
faradic,,5
faraway,She dreamed of faraway places,2
farcers,,5
farceur,,5
farcied,,5
farcies,,5
farcify,,5
farcing,,5
farcins,,5
fardage,,5
fardels,,5
fardens,,5
farding,,5
fareast,He traveled to the Far East,2
farebox,The farebox on the bus was broken,3
farewar,,5
farfals,,5
